experiment_id,chunk_size,chunk_overlap,chunk_count,id,question,ground_truth_type,question_type,expected_document_1,expected_document_2,retrieved_rank_1_doc_id,retrieved_rank_2_doc_id,retrieved_rank_3_doc_id,retrieved_rank_1_score,retrieved_rank_2_score,retrieved_rank_3_score,hit_at_1,hit_at_3,any_hit_at_1,any_hit_at_3,all_hit_at_3,reciprocal_rank,retrieval_latency_ms
chunk_512_128,512,128,1114,eval_004,Several Pods restart only after the application becomes unresponsive for a while. Which probe behavior should be reviewed?,single,single-troubleshooting,k8s_liveness_readiness_startup_probes,,k8s_liveness_readiness_startup_probes,k8s_liveness_readiness_startup_probes,k8s_debug_running_pod,0.7036869525909424,0.7178196907043457,0.7812751531600952,1,1,1,1,1,1.0,135.066
chunk_512_128,512,128,1114,eval_005,CPU usage rises during traffic spikes but replica count does not increase. Which Kubernetes autoscaling document is the primary source?,single,single-troubleshooting,k8s_horizontal_pod_autoscaling,,k8s_horizontal_pod_autoscaling,k8s_horizontal_pod_autoscaling,k8s_horizontal_pod_autoscaling,0.852783739566803,0.8841707110404968,0.8906322717666626,1,1,1,1,1,1.0,133.184
chunk_512_128,512,128,1114,eval_006,A container is killed when memory usage grows beyond its configured boundary. Which document explains the relevant Kubernetes resource settings?,single,single-troubleshooting,k8s_resource_management,,k8s_resource_management,k8s_resource_management,k8s_resource_management,0.6694836616516113,0.678978681564331,0.7430517673492432,1,1,1,1,1,1.0,124.197
chunk_512_128,512,128,1114,eval_007,An application should receive environment specific non-secret settings without rebuilding its image. Which Kubernetes object is relevant?,single,single-conceptual,k8s_configmaps,,k8s_secrets,k8s_secrets,k8s_secrets,0.8525890111923218,0.9084231853485107,0.9150340557098389,0,0,0,0,0,0.2,133.713
chunk_512_128,512,128,1114,eval_008,A Pod needs a database password without placing it directly in the image or normal config file. Which Kubernetes object should be used?,single,single-conceptual,k8s_secrets,,k8s_secrets,k8s_secrets,k8s_secrets,0.8858439326286316,0.8859196901321411,0.8875988721847534,1,1,1,1,1,1.0,124.429
chunk_512_128,512,128,1114,eval_009,After a container restarts I need to understand where Kubernetes expects application logs to come from. Which document is relevant?,single,contextual,k8s_logging_architecture,,k8s_logging_architecture,k8s_logging_architecture,k8s_observability,0.7621750831604004,0.7772889137268066,0.8535590171813965,1,1,1,1,1,1.0,127.223
chunk_512_128,512,128,1114,eval_010,I need a broad view of what signals Kubernetes exposes for operating a cluster. Which document should be retrieved?,single,single-conceptual,k8s_observability,,k8s_observability,k8s_observability,k8s_observability,0.7543108463287354,0.7914193868637085,0.8339309692382812,1,1,1,1,1,1.0,116.669
chunk_512_128,512,128,1114,eval_011,EKS Auto Mode is not behaving as expected after cluster configuration changes. Which AWS troubleshooting guide should I consult?,single,single-troubleshooting,aws_eks_auto_mode_troubleshooting,,aws_eks_auto_mode_troubleshooting,aws_eks_auto_mode_troubleshooting,aws_eks_auto_mode_troubleshooting,0.5097275376319885,0.6025903224945068,0.6401349306106567,1,1,1,1,1,1.0,119.577
chunk_512_128,512,128,1114,eval_012,An EKS user receives an authorization error while trying to access cluster resources. Which document should be the primary source?,single,single-troubleshooting,aws_eks_iam_troubleshooting,,aws_eks_iam_troubleshooting,aws_eks_iam_troubleshooting,aws_eks_iam_troubleshooting,0.7325534820556641,0.8083639144897461,0.829123854637146,1,1,1,1,1,1.0,151.389
chunk_512_128,512,128,1114,eval_013,An Auto Scaling group replaces instances and I need to understand which health checks can trigger that behavior. Which document explains this?,single,discrimination,aws_ec2_autoscaling_health_checks,,aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_health_checks,0.5863648653030396,0.6476768255233765,0.6534641981124878,1,1,1,1,1,1.0,126.428
chunk_512_128,512,128,1114,eval_014,An Auto Scaling activity says an instance was taken out of service because a health check failed. Which troubleshooting document should be retrieved?,single,single-troubleshooting,aws_ec2_autoscaling_unhealthy_instances,,aws_ec2_autoscaling_unhealthy_instances,aws_ec2_autoscaling_unhealthy_instances,aws_ec2_autoscaling_troubleshooting,0.6531177759170532,0.7362607717514038,0.7571998834609985,1,1,1,1,1,1.0,155.786
chunk_512_128,512,128,1114,eval_015,Auto Scaling capacity changes are failing and I need a general AWS troubleshooting entry point. Which document is most relevant?,single,single-troubleshooting,aws_ec2_autoscaling_troubleshooting,,aws_ec2_autoscaling_troubleshooting,aws_ec2_autoscaling_troubleshooting,aws_ec2_autoscaling_troubleshooting,0.7005641460418701,0.7087030410766602,0.7160168886184692,1,1,1,1,1,1.0,159.492
chunk_512_128,512,128,1114,eval_016,Users see intermittent 5xx responses through an Application Load Balancer. Which AWS document should guide first diagnosis?,single,single-troubleshooting,aws_alb_troubleshooting,,aws_alb_troubleshooting,aws_alb_troubleshooting,aws_alb_troubleshooting,0.6964384317398071,0.7038513422012329,0.7068492770195007,1,1,1,1,1,1.0,129.835
chunk_512_128,512,128,1114,eval_017,Before blaming targets behind an ALB I need request logs and metrics to understand traffic patterns. Which document is relevant?,single,contextual,aws_alb_monitoring,,aws_alb_monitoring,aws_alb_monitoring,aws_alb_monitoring,0.7945650815963745,0.8933161497116089,0.9014122486114502,1,1,1,1,1,1.0,126.504
chunk_512_128,512,128,1114,eval_018,An application cannot connect to an RDS DB instance from a client host. Which AWS document should be the main source?,single,single-troubleshooting,aws_rds_troubleshooting,,aws_rds_troubleshooting,aws_rds_troubleshooting,aws_rds_troubleshooting,0.6005021333694458,0.8022398948669434,0.8149855136871338,1,1,1,1,1,1.0,134.147
chunk_512_128,512,128,1114,eval_019,I need to check whether a network path inside a VPC can reach a destination before changing security groups. Which AWS tool document applies?,single,single-conceptual,aws_vpc_reachability_analyzer,,aws_eks_auto_mode_troubleshooting,aws_rds_troubleshooting,aws_rds_troubleshooting,0.8750522136688232,0.9729981422424316,0.985400915145874,0,0,0,0,0,0.16666666666666666,118.995
chunk_512_128,512,128,1114,eval_020,A Kubernetes workload uses a feature flag and a password. Which documents distinguish where each value belongs?,multi,multi-document,k8s_configmaps,k8s_secrets,k8s_secrets,k8s_secrets,k8s_secrets,0.9379615187644958,0.9953737854957581,1.0202171802520752,1,1,1,1,0,1.0,128.914
chunk_512_128,512,128,1114,eval_021,A Service shows no ready backends after a rollout and the Pods report readiness probe failures. Which two documents should be used together?,multi,multi-document,k8s_liveness_readiness_startup_probes,k8s_debug_services,k8s_liveness_readiness_startup_probes,k8s_debug_pods,k8s_horizontal_pod_autoscaling,0.8556782603263855,0.8609436750411987,0.8644788265228271,1,1,1,1,0,1.0,148.605
chunk_512_128,512,128,1114,eval_022,A Pod cannot be scheduled and the team suspects resource requests are too high. Which documents should support the investigation?,multi,multi-document,k8s_debug_pods,k8s_resource_management,k8s_debug_running_pod,k8s_debug_pods,k8s_resource_management,0.7578443288803101,0.7710968255996704,0.7795250415802002,0,1,0,1,1,0.5,125.38
chunk_512_128,512,128,1114,eval_023,An ALB target is unhealthy and the Auto Scaling group is replacing instances. Which documents together explain the load balancer and replacement sides?,multi,multi-document,aws_alb_troubleshooting,aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_unhealthy_instances,aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_health_checks,0.7770495414733887,0.7880730032920837,0.7886367440223694,0,1,0,1,0,0.5,138.533
chunk_512_128,512,128,1114,eval_024,An RDS connection issue may be caused by network reachability rather than database state. Which documents should be paired?,multi,multi-document,aws_rds_troubleshooting,aws_vpc_reachability_analyzer,aws_rds_troubleshooting,aws_rds_troubleshooting,aws_rds_troubleshooting,0.9338729381561279,0.9372957944869995,0.9537369012832642,1,1,1,1,0,1.0,126.411
chunk_512_128,512,128,1114,eval_025,EKS access fails for a user working on an Auto Mode cluster. Which documents should be considered together?,multi,multi-document,aws_eks_iam_troubleshooting,aws_eks_auto_mode_troubleshooting,aws_eks_auto_mode_troubleshooting,aws_eks_auto_mode_troubleshooting,aws_eks_auto_mode_troubleshooting,0.8257590532302856,0.8589226007461548,0.8620961904525757,1,1,1,1,0,1.0,135.146
chunk_512_128,512,128,1114,eval_026,A Pod is healthy enough to run but should not receive traffic until dependency checks pass. Which Kubernetes concept separates this from restart behavior?,single,discrimination,k8s_liveness_readiness_startup_probes,,k8s_liveness_readiness_startup_probes,k8s_liveness_readiness_startup_probes,k8s_debug_pods,0.7906547784805298,0.8402140736579895,0.8438292145729065,1,1,1,1,1,1.0,131.177
chunk_512_128,512,128,1114,eval_027,Should application feature flags be stored in a Secret just because they affect runtime behavior?,single,discrimination,k8s_configmaps,,k8s_secrets,k8s_secrets,k8s_secrets,1.00630521774292,1.0071415901184082,1.0084574222564697,0,0,0,0,0,0.0,118.295
chunk_512_128,512,128,1114,eval_028,Should I start with ALB monitoring or ALB troubleshooting when I need raw evidence about request patterns before changing target settings?,single,discrimination,aws_alb_monitoring,,aws_alb_troubleshooting,aws_alb_monitoring,aws_alb_monitoring,0.9403605461120605,1.0405709743499756,1.0510989427566528,0,1,0,1,1,0.5,134.287
chunk_512_128,512,128,1114,eval_029,When an Auto Scaling instance is marked unhealthy should I look at health check type behavior or the specific activity error message first?,single,discrimination,aws_ec2_autoscaling_unhealthy_instances,,aws_ec2_autoscaling_unhealthy_instances,aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_health_checks,0.7130885720252991,0.7310545444488525,0.7389993667602539,1,1,1,1,1,1.0,126.57
chunk_512_128,512,128,1114,eval_030,A cluster operator wants to understand whether logs metrics and traces are separate operational signals. Which Kubernetes document should be retrieved?,single,contextual,k8s_observability,,k8s_observability,k8s_observability,k8s_observability,0.6751973628997803,0.8196845650672913,0.8224318027496338,1,1,1,1,1,1.0,112.712
chunk_512_128,512,128,1114,eval_031,A developer expects Kubernetes to preserve container logs forever after restart. Which document explains the logging model and its limits?,single,contextual,k8s_logging_architecture,,k8s_logging_architecture,k8s_logging_architecture,k8s_logging_architecture,0.8709703683853149,0.9159215092658997,0.9163256883621216,1,1,1,1,1,1.0,130.741
chunk_512_128,512,128,1114,eval_032,A Service name resolves but requests still fail to reach Pods. Which Kubernetes troubleshooting source is most relevant?,single,single-troubleshooting,k8s_debug_services,,k8s_debug_services,k8s_debug_services,k8s_debug_pods,0.7271691560745239,0.7689639925956726,0.7693597078323364,1,1,1,1,1,1.0,121.948
chunk_512_128,512,128,1114,eval_033,A container starts slowly and liveness checks kill it before it finishes initialization. Which probe type should be investigated?,single,contextual,k8s_liveness_readiness_startup_probes,,k8s_liveness_readiness_startup_probes,k8s_liveness_readiness_startup_probes,k8s_liveness_readiness_startup_probes,0.5922076106071472,0.6292436122894287,0.6492165327072144,1,1,1,1,1,1.0,132.153
chunk_512_128,512,128,1114,eval_034,Auto Scaling should not immediately replace every unhealthy instance at once during a widespread target failure. Which document explains replacement behavior?,single,contextual,aws_ec2_autoscaling_health_checks,,aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_health_checks,0.6318702101707458,0.6712528467178345,0.6712901592254639,1,1,1,1,1,1.0,117.558
chunk_512_128,512,128,1114,eval_035,An RDS instance is available but external clients still cannot connect. Which likely network and access settings are described in the corpus?,single,single-troubleshooting,aws_rds_troubleshooting,,aws_rds_troubleshooting,aws_rds_troubleshooting,aws_rds_troubleshooting,0.8190774917602539,0.9545640349388123,0.9559944868087769,1,1,1,1,1,1.0,139.769
chunk_512_128,512,128,1114,eval_036,A team wants to verify whether a source can reach a destination in a VPC without manually reading every route and security rule. Which document applies?,single,single-conceptual,aws_vpc_reachability_analyzer,,aws_rds_troubleshooting,aws_vpc_reachability_analyzer,aws_alb_troubleshooting,0.9958374500274658,0.9969453811645508,1.0018646717071533,0,1,0,1,1,0.5,147.559
chunk_512_128,512,128,1114,eval_037,How do I register for the AWS Certified Solutions Architect exam next month?,out_of_scope,out-of-scope,NONE,,aws_ec2_autoscaling_troubleshooting,aws_eks_iam_troubleshooting,aws_ec2_autoscaling_troubleshooting,1.3141964673995972,1.3250932693481445,1.3330168724060059,,,,,,,138.705
chunk_512_128,512,128,1114,eval_038,What is the current monthly price for a specific RDS instance class in Seoul region?,out_of_scope,out-of-scope,NONE,,aws_rds_troubleshooting,aws_rds_troubleshooting,aws_rds_troubleshooting,1.089767336845398,1.0983816385269165,1.123672604560852,,,,,,,130.913
chunk_512_128,512,128,1114,eval_039,How do I fix a Python pandas dataframe merge error in local code?,out_of_scope,out-of-scope,NONE,,k8s_debug_pods,aws_eks_auto_mode_troubleshooting,aws_eks_iam_troubleshooting,1.511425495147705,1.5177448987960815,1.5471388101577759,,,,,,,119.156
chunk_512_128,512,128,1114,eval_040,What is the latest Kubernetes CVE announced this week?,out_of_scope,out-of-scope,NONE,,k8s_resource_management,k8s_secrets,k8s_observability,1.049957275390625,1.0501201152801514,1.1079182624816895,,,,,,,116.976
chunk_1024_128,1024,128,483,eval_001,A Kubernetes Pod stays Pending after deployment and no container logs exist yet. What should I inspect first?,single,single-troubleshooting,k8s_debug_pods,,k8s_debug_running_pod,k8s_debug_pods,k8s_liveness_readiness_startup_probes,0.6425490379333496,0.755127489566803,0.8268170356750488,0,1,0,1,1,0.5,153.028
chunk_1024_128,1024,128,483,eval_002,A Pod is Running but the application is not responding on its expected port. What diagnostic path should I start with?,single,single-troubleshooting,k8s_debug_running_pod,,k8s_debug_services,k8s_liveness_readiness_startup_probes,k8s_debug_pods,0.8657751083374023,0.8912366628646851,0.8935942649841309,0,0,0,0,0,0.14285714285714285,119.596
chunk_1024_128,1024,128,483,eval_003,A Service has a ClusterIP but requests do not reach any backend Pods. What Kubernetes troubleshooting document should guide the investigation?,single,single-troubleshooting,k8s_debug_services,,k8s_debug_services,k8s_debug_pods,k8s_debug_pods,0.7711037397384644,0.7813533544540405,0.8559393286705017,1,1,1,1,1,1.0,124.571
chunk_1024_128,1024,128,483,eval_004,Several Pods restart only after the application becomes unresponsive for a while. Which probe behavior should be reviewed?,single,single-troubleshooting,k8s_liveness_readiness_startup_probes,,k8s_debug_running_pod,k8s_liveness_readiness_startup_probes,k8s_liveness_readiness_startup_probes,0.7480043172836304,0.7543689012527466,0.8150261640548706,0,1,0,1,1,0.5,127.42
chunk_1024_128,1024,128,483,eval_005,CPU usage rises during traffic spikes but replica count does not increase. Which Kubernetes autoscaling document is the primary source?,single,single-troubleshooting,k8s_horizontal_pod_autoscaling,,k8s_horizontal_pod_autoscaling,k8s_horizontal_pod_autoscaling,k8s_horizontal_pod_autoscaling,0.8495623469352722,0.864113986492157,0.8742594122886658,1,1,1,1,1,1.0,136.191
chunk_1024_128,1024,128,483,eval_006,A container is killed when memory usage grows beyond its configured boundary. Which document explains the relevant Kubernetes resource settings?,single,single-troubleshooting,k8s_resource_management,,k8s_resource_management,k8s_resource_management,k8s_resource_management,0.5610812902450562,0.6583776473999023,0.7748472094535828,1,1,1,1,1,1.0,117.716
chunk_1024_128,1024,128,483,eval_007,An application should receive environment specific non-secret settings without rebuilding its image. Which Kubernetes object is relevant?,single,single-conceptual,k8s_configmaps,,k8s_secrets,k8s_secrets,k8s_secrets,0.8746917247772217,0.8949620723724365,0.9546621441841125,0,0,0,0,0,0.125,178.738
chunk_1024_128,1024,128,483,eval_008,A Pod needs a database password without placing it directly in the image or normal config file. Which Kubernetes object should be used?,single,single-conceptual,k8s_secrets,,k8s_secrets,k8s_secrets,k8s_secrets,0.6893384456634521,0.8278380036354065,0.8579704761505127,1,1,1,1,1,1.0,127.026
chunk_1024_128,1024,128,483,eval_009,After a container restarts I need to understand where Kubernetes expects application logs to come from. Which document is relevant?,single,contextual,k8s_logging_architecture,,k8s_logging_architecture,k8s_logging_architecture,k8s_observability,0.7195429801940918,0.7661146521568298,0.8953335285186768,1,1,1,1,1,1.0,129.864
chunk_1024_128,1024,128,483,eval_010,I need a broad view of what signals Kubernetes exposes for operating a cluster. Which document should be retrieved?,single,single-conceptual,k8s_observability,,k8s_observability,k8s_observability,k8s_observability,0.7869002819061279,0.9314357042312622,0.954125165939331,1,1,1,1,1,1.0,130.813
chunk_1024_128,1024,128,483,eval_011,EKS Auto Mode is not behaving as expected after cluster configuration changes. Which AWS troubleshooting guide should I consult?,single,single-troubleshooting,aws_eks_auto_mode_troubleshooting,,aws_eks_auto_mode_troubleshooting,aws_eks_auto_mode_troubleshooting,aws_eks_auto_mode_troubleshooting,0.5079729557037354,0.6320865154266357,0.6899144053459167,1,1,1,1,1,1.0,124.047
chunk_1024_128,1024,128,483,eval_012,An EKS user receives an authorization error while trying to access cluster resources. Which document should be the primary source?,single,single-troubleshooting,aws_eks_iam_troubleshooting,,aws_eks_iam_troubleshooting,aws_eks_iam_troubleshooting,aws_eks_iam_troubleshooting,0.7761389017105103,0.8069930076599121,0.9308396577835083,1,1,1,1,1,1.0,129.967
chunk_1024_128,1024,128,483,eval_013,An Auto Scaling group replaces instances and I need to understand which health checks can trigger that behavior. Which document explains this?,single,discrimination,aws_ec2_autoscaling_health_checks,,aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_health_checks,0.5871728658676147,0.6378434896469116,0.6598107218742371,1,1,1,1,1,1.0,127.363
chunk_1024_128,1024,128,483,eval_014,An Auto Scaling activity says an instance was taken out of service because a health check failed. Which troubleshooting document should be retrieved?,single,single-troubleshooting,aws_ec2_autoscaling_unhealthy_instances,,aws_ec2_autoscaling_unhealthy_instances,aws_ec2_autoscaling_unhealthy_instances,aws_ec2_autoscaling_unhealthy_instances,0.6455556750297546,0.6778881549835205,0.6894152164459229,1,1,1,1,1,1.0,130.5
chunk_1024_128,1024,128,483,eval_015,Auto Scaling capacity changes are failing and I need a general AWS troubleshooting entry point. Which document is most relevant?,single,single-troubleshooting,aws_ec2_autoscaling_troubleshooting,,aws_ec2_autoscaling_troubleshooting,aws_ec2_autoscaling_unhealthy_instances,aws_ec2_autoscaling_troubleshooting,0.7116236686706543,0.7588232755661011,0.7619425058364868,1,1,1,1,1,1.0,135.15
chunk_1024_128,1024,128,483,eval_016,Users see intermittent 5xx responses through an Application Load Balancer. Which AWS document should guide first diagnosis?,single,single-troubleshooting,aws_alb_troubleshooting,,aws_alb_troubleshooting,aws_alb_monitoring,aws_alb_monitoring,0.6744742393493652,0.7213320136070251,0.7444362640380859,1,1,1,1,1,1.0,125.372
chunk_1024_128,1024,128,483,eval_017,Before blaming targets behind an ALB I need request logs and metrics to understand traffic patterns. Which document is relevant?,single,contextual,aws_alb_monitoring,,aws_alb_monitoring,aws_alb_monitoring,aws_alb_monitoring,0.849973201751709,0.9038977026939392,0.9285973310470581,1,1,1,1,1,1.0,125.559
chunk_1024_128,1024,128,483,eval_018,An application cannot connect to an RDS DB instance from a client host. Which AWS document should be the main source?,single,single-troubleshooting,aws_rds_troubleshooting,,aws_rds_troubleshooting,aws_rds_troubleshooting,aws_rds_troubleshooting,0.8030296564102173,0.8186050653457642,0.8701167106628418,1,1,1,1,1,1.0,122.985
chunk_1024_128,1024,128,483,eval_019,I need to check whether a network path inside a VPC can reach a destination before changing security groups. Which AWS tool document applies?,single,single-conceptual,aws_vpc_reachability_analyzer,,aws_eks_auto_mode_troubleshooting,aws_vpc_reachability_analyzer,aws_ec2_autoscaling_health_checks,0.8569586277008057,0.9402744770050049,0.9978065490722656,0,1,0,1,1,0.5,126.406
chunk_1024_128,1024,128,483,eval_020,A Kubernetes workload uses a feature flag and a password. Which documents distinguish where each value belongs?,multi,multi-document,k8s_configmaps,k8s_secrets,k8s_secrets,k8s_secrets,k8s_secrets,0.8377582430839539,0.9706411361694336,0.9990017414093018,1,1,1,1,0,1.0,118.181
chunk_1024_128,1024,128,483,eval_021,A Service shows no ready backends after a rollout and the Pods report readiness probe failures. Which two documents should be used together?,multi,multi-document,k8s_liveness_readiness_startup_probes,k8s_debug_services,k8s_liveness_readiness_startup_probes,k8s_liveness_readiness_startup_probes,k8s_horizontal_pod_autoscaling,0.842468798160553,0.8745039701461792,0.8866538405418396,1,1,1,1,0,1.0,167.448
chunk_1024_128,1024,128,483,eval_022,A Pod cannot be scheduled and the team suspects resource requests are too high. Which documents should support the investigation?,multi,multi-document,k8s_debug_pods,k8s_resource_management,k8s_resource_management,k8s_resource_management,k8s_resource_management,0.8724102973937988,0.8931090831756592,0.9014054536819458,1,1,1,1,0,1.0,137.777
chunk_1024_128,1024,128,483,eval_023,An ALB target is unhealthy and the Auto Scaling group is replacing instances. Which documents together explain the load balancer and replacement sides?,multi,multi-document,aws_alb_troubleshooting,aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_unhealthy_instances,aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_health_checks,0.7922917604446411,0.7978783845901489,0.8193896412849426,0,1,0,1,0,0.5,127.875
chunk_1024_128,1024,128,483,eval_024,An RDS connection issue may be caused by network reachability rather than database state. Which documents should be paired?,multi,multi-document,aws_rds_troubleshooting,aws_vpc_reachability_analyzer,aws_rds_troubleshooting,aws_rds_troubleshooting,aws_rds_troubleshooting,0.9208170771598816,0.9276055693626404,0.9315112829208374,1,1,1,1,0,1.0,135.123
chunk_1024_128,1024,128,483,eval_025,EKS access fails for a user working on an Auto Mode cluster. Which documents should be considered together?,multi,multi-document,aws_eks_iam_troubleshooting,aws_eks_auto_mode_troubleshooting,aws_eks_auto_mode_troubleshooting,aws_eks_auto_mode_troubleshooting,aws_eks_auto_mode_troubleshooting,0.8119879961013794,0.820639431476593,0.9232797622680664,1,1,1,1,0,1.0,138.877
chunk_1024_128,1024,128,483,eval_026,A Pod is healthy enough to run but should not receive traffic until dependency checks pass. Which Kubernetes concept separates this from restart behavior?,single,discrimination,k8s_liveness_readiness_startup_probes,,k8s_liveness_readiness_startup_probes,k8s_liveness_readiness_startup_probes,k8s_liveness_readiness_startup_probes,0.8496688604354858,0.8884077668190002,0.8947243690490723,1,1,1,1,1,1.0,129.511
chunk_1024_128,1024,128,483,eval_027,Should application feature flags be stored in a Secret just because they affect runtime behavior?,single,discrimination,k8s_configmaps,,k8s_secrets,k8s_secrets,k8s_secrets,1.0154783725738525,1.0368716716766357,1.040713906288147,0,0,0,0,0,0.0,127.993
chunk_1024_128,1024,128,483,eval_028,Should I start with ALB monitoring or ALB troubleshooting when I need raw evidence about request patterns before changing target settings?,single,discrimination,aws_alb_monitoring,,aws_alb_monitoring,aws_alb_monitoring,aws_alb_troubleshooting,1.0352106094360352,1.0490729808807373,1.0640054941177368,1,1,1,1,1,1.0,147.678
chunk_1024_128,1024,128,483,eval_029,When an Auto Scaling instance is marked unhealthy should I look at health check type behavior or the specific activity error message first?,single,discrimination,aws_ec2_autoscaling_unhealthy_instances,,aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_unhealthy_instances,aws_ec2_autoscaling_health_checks,0.6916741132736206,0.7290593385696411,0.741289496421814,0,1,0,1,1,0.5,126.515
chunk_1024_128,1024,128,483,eval_030,A cluster operator wants to understand whether logs metrics and traces are separate operational signals. Which Kubernetes document should be retrieved?,single,contextual,k8s_observability,,k8s_observability,k8s_observability,k8s_observability,0.7121119499206543,0.7801423072814941,0.8489234447479248,1,1,1,1,1,1.0,135.71
chunk_1024_128,1024,128,483,eval_031,A developer expects Kubernetes to preserve container logs forever after restart. Which document explains the logging model and its limits?,single,contextual,k8s_logging_architecture,,k8s_logging_architecture,k8s_logging_architecture,k8s_logging_architecture,0.8720154762268066,0.876990020275116,0.9279175400733948,1,1,1,1,1,1.0,127.018
chunk_1024_128,1024,128,483,eval_032,A Service name resolves but requests still fail to reach Pods. Which Kubernetes troubleshooting source is most relevant?,single,single-troubleshooting,k8s_debug_services,,k8s_debug_pods,k8s_debug_services,k8s_debug_services,0.7415695190429688,0.745907187461853,0.7472074031829834,0,1,0,1,1,0.5,117.375
chunk_1024_128,1024,128,483,eval_033,A container starts slowly and liveness checks kill it before it finishes initialization. Which probe type should be investigated?,single,contextual,k8s_liveness_readiness_startup_probes,,k8s_liveness_readiness_startup_probes,k8s_liveness_readiness_startup_probes,k8s_liveness_readiness_startup_probes,0.6060208082199097,0.6091533899307251,0.6884027719497681,1,1,1,1,1,1.0,136.375
chunk_1024_128,1024,128,483,eval_034,Auto Scaling should not immediately replace every unhealthy instance at once during a widespread target failure. Which document explains replacement behavior?,single,contextual,aws_ec2_autoscaling_health_checks,,aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_health_checks,0.6330426335334778,0.6891931295394897,0.7037571668624878,1,1,1,1,1,1.0,136.196
chunk_1024_128,1024,128,483,eval_035,An RDS instance is available but external clients still cannot connect. Which likely network and access settings are described in the corpus?,single,single-troubleshooting,aws_rds_troubleshooting,,aws_rds_troubleshooting,aws_rds_troubleshooting,aws_rds_troubleshooting,0.8825094699859619,0.9415136575698853,0.9970771074295044,1,1,1,1,1,1.0,141.009
chunk_1024_128,1024,128,483,eval_036,A team wants to verify whether a source can reach a destination in a VPC without manually reading every route and security rule. Which document applies?,single,single-conceptual,aws_vpc_reachability_analyzer,,aws_vpc_reachability_analyzer,aws_eks_auto_mode_troubleshooting,aws_eks_auto_mode_troubleshooting,1.0114600658416748,1.0242493152618408,1.0679247379302979,1,1,1,1,1,1.0,126.363
chunk_1024_128,1024,128,483,eval_037,How do I register for the AWS Certified Solutions Architect exam next month?,out_of_scope,out-of-scope,NONE,,aws_rds_troubleshooting,aws_eks_iam_troubleshooting,aws_eks_iam_troubleshooting,1.3793087005615234,1.3948452472686768,1.402137041091919,,,,,,,131.79
chunk_1024_128,1024,128,483,eval_038,What is the current monthly price for a specific RDS instance class in Seoul region?,out_of_scope,out-of-scope,NONE,,aws_rds_troubleshooting,aws_rds_troubleshooting,aws_rds_troubleshooting,1.1484533548355103,1.1635582447052002,1.1736135482788086,,,,,,,131.928
chunk_1024_128,1024,128,483,eval_039,How do I fix a Python pandas dataframe merge error in local code?,out_of_scope,out-of-scope,NONE,,aws_eks_auto_mode_troubleshooting,k8s_debug_pods,k8s_logging_architecture,1.507979393005371,1.518907070159912,1.599593997001648,,,,,,,126.674
chunk_1024_128,1024,128,483,eval_040,What is the latest Kubernetes CVE announced this week?,out_of_scope,out-of-scope,NONE,,k8s_resource_management,k8s_horizontal_pod_autoscaling,k8s_configmaps,1.049957275390625,1.121564269065857,1.1484475135803223,,,,,,,149.804
